"feature_id_full","feature_id","feature_mz","feature_rt","control_vs_trich_p_value","control_vs_trich_p_value_minus_log10","control_vs_trich_fold_change","control_vs_trich_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"1600_137.1_2.8",1600,137.096333819417,2.8482535,0.0320567037271089,1.49408113658966,0.806879286248412,-0.309575240662231,"Fatty acids","Monoterpenoids","Irregular monoterpenoids","4-Hydroxynona-2,6-dienal",NA,"Cc1cc(C)c(C)c(O)c1","CCC=CCC(C=CC=O)O",NA,NA,NA,NA,"OGRAOKJKVGDSFR","InChI=1S/C9H12O/c1-6-4-7(2)8(3)9(10)5-6/h4-5,10H,1-3H3","OGRAOKJKVGDSFR-UHFFFAOYSA-N","InChI=1S/C9H14O2/c1-2-3-4-6-9(11)7-5-8-10/h3-5,7-9,11H,2,6H2,1H3","SGYMXVFEVUMCKO"
"1713_495.26_3",1713,495.256867741248,2.9878917,0.0321434395413423,1.49290765296468,0.769388551860156,-0.378215731716905,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","udfoa3[111]",NA,NA,"CC(=O)N(CC=CCNC(=O)CCC(=O)N(CC=CCNC(=O)CCC(=O)N(CC=CCN)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H36N6O8/c1-18(29)26(34)15-6-3-13-24-19(30)9-11-22(33)28(36)17-7-4-14-25-20(31)8-10-21(32)27(35)16-5-2-12-23/h2-7,34-36H,8-17,23H2,1H3,(H,24,30)(H,25,31)","AKEUKEOOWCHFSI"
"1491_240.2_2.7",1491,240.196149967151,2.6736832,0.0325890552282883,1.48692822974929,0.750716179714498,-0.413660518054952,"Terpenoids","Sesquiterpenoids","Bisabolane sesquiterpenoids","Ethanedione, dicyclohexyl-",NA,"C=C(C)[C@@H]1CCC2=C(C1)[C@H](C)[C@@H](O)[C@H](O)C2","C1CCC(CC1)C(=O)C(=O)C2CCCCC2",NA,NA,NA,NA,"XSCYYIVXGBKTOC","InChI=1S/C14H22O2/c1-8(2)10-4-5-11-7-13(15)14(16)9(3)12(11)6-10/h9-10,13-16H,1,4-7H2,2-3H3/t9-,10+,13+,14+/m0/s1","XSCYYIVXGBKTOC-GZZJDILISA-N","InChI=1S/C14H22O2/c15-13(11-7-3-1-4-8-11)14(16)12-9-5-2-6-10-12/h11-12H,1-10H2","ZWDFMOMBVDVEHE"
"3763_952.52_5.8",3763,952.515595622192,5.820159,0.032625289980287,1.48644561953784,0.706681987015021,-0.500866959020876,"Polyketides","Macrolides","Polyene macrolides",NA,NA,NA,"CC1CCC2CC(C(=CCCC=CC(C=C(C(=O)C(C(C(C=C(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C51H79NO13/c1-30-16-12-11-13-17-31(2)42(61-8)28-38-21-19-36(7)51(60,65-38)48(57)49(58)52-23-15-14-18-39(52)50(59)64-43(33(4)26-37-20-22-40(53)44(27-37)62-9)29-41(54)32(3)25-35(6)46(56)47(63-10)45(55)34(5)24-30/h12,16-17,24-25,30,33,35-40,42-44,46-47,53,56,60H,11,13-15,18-23,26-29H2,1-10H3","NUPSZNWXJRHJQW"
"6218_559.36_10.2",6218,559.364010484923,10.184706,0.032669632045681,1.48585575690596,0.742775979083379,-0.429000934726628,"Polyketides","Linear polyketides","Open-chain polyketides","Funkioside A",NA,"CC(=O)O[C@H](C[C@]1(C)OC1(C)C)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](OC(C)=O)CC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C","CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)OC1",NA,NA,NA,NA,"XCSBPCUQANGXSM","InChI=1S/C32H46O6/c1-18(27(37-20(3)34)17-32(8)29(4,5)38-32)23-9-10-24-28-25(12-14-31(23,24)7)30(6)13-11-22(35)15-21(30)16-26(28)36-19(2)33/h11,13,15,18,23-28H,9-10,12,14,16-17H2,1-8H3/t18-,23+,24-,25-,26+,27+,28-,30-,31+,32-/m0/s1","XCSBPCUQANGXSM-LLEUDWDYSA-N","InChI=1S/C33H52O8/c1-17-7-12-33(38-16-17)18(2)26-24(41-33)14-23-21-6-5-19-13-20(8-10-31(19,3)22(21)9-11-32(23,26)4)39-30-29(37)28(36)27(35)25(15-34)40-30/h5,17-18,20-30,34-37H,6-16H2,1-4H3","WXMARHKAXWRNDM"
"3217_464.29_4.7",3217,464.286286937008,4.7253737,0.0326987392841434,1.4854689914527,1.21306352374647,0.278655101154544,"Polyketides","Linear polyketides","Open-chain polyketides","5-(acetyloxy)-6-hydroxy-2-(hydroxymethyl)-4-[(2-methylpropanoyl)oxy]oxan-3-yl 8-methylnonanoate",NA,"C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23C(=O)C=CC(O)CCCC(C)CC=CC3C1O","CC(C)CCCCCCC(=O)OC1C(OC(C(C1OC(=O)C(C)C)OC(=O)C)O)CO",NA,NA,NA,NA,"GPCJCBIEJCXNKC","InChI=1S/C29H37NO4/c1-18-9-7-13-22(31)15-16-25(32)29-23(14-8-10-18)27(33)20(3)19(2)26(29)24(30-28(29)34)17-21-11-5-4-6-12-21/h4-6,8,11-12,14-16,18-19,22-24,26-27,31,33H,3,7,9-10,13,17H2,1-2H3,(H,30,34)","GPCJCBIEJCXNKC-UHFFFAOYSA-N","InChI=1S/C22H38O9/c1-13(2)10-8-6-7-9-11-17(25)30-18-16(12-23)29-22(27)20(28-15(5)24)19(18)31-21(26)14(3)4/h13-14,16,18-20,22-23,27H,6-12H2,1-5H3","NGAMOCQRJKYUCR"
"2177_443.12_3.5",2177,443.116723168048,3.4907358,0.0329949840597898,1.48155207711386,0.714477969404776,-0.485038567709708,"Carbohydrates","Nucleosides","Purine nucleosides","N-acetyl-N-[3-(diacetylamino)-5-methyl-2,4,6-trinitrophenyl]acetamide",NA,NA,"CC1=C(C(=C(C(=C1[N+](=O)[O-])N(C(=O)C)C(=O)C)[N+](=O)[O-])N(C(=O)C)C(=O)C)[N+](=O)[O-]",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H15N5O10/c1-6-11(18(25)26)13(16(7(2)21)8(3)22)15(20(29)30)14(12(6)19(27)28)17(9(4)23)10(5)24/h1-5H3","SHQFGVZWMSFVLL"
"182_325.11_0.5",182,325.112933303802,0.4503846,0.0330209596122089,1.48121030998808,0.766335473018688,-0.383952006510465,"Carbohydrates","Saccharides","Disaccharides","Brachiose","C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O","O=C[C@H](O)[C@H]1OC[C@@H](O)[C@@H]1O","C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",NA,"CZMRCDWAGMRECN-UGDNZRGBSA-N","CZMRCDWAGMRECN","WZYRMLAWNVOIEX","InChI=1S/C6H10O5/c7-1-3(8)6-5(10)4(9)2-11-6/h1,3-6,8-10H,2H2/t3-,4+,5-,6+/m0/s1","WZYRMLAWNVOIEX-BGPJRJDNSA-N","InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2","DLRVVLDZNNYCBX"
"3848_307.19_6",3848,307.192051538444,6.018418,0.0330751208312494,1.48049856055697,0.690428510048357,-0.534436055549889,NA,NA,NA,NA,NA,"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1",NA,NA,NA,NA,NA,"NCYCYZXNIZJOKI","InChI=1S/C20H28O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,15H,7,10,14H2,1-5H3/b9-6+,12-11+,16-8+,17-13+","NCYCYZXNIZJOKI-OVSJKPMPSA-N",NA,NA
"46_199.99_0.3",46,199.98806192731,0.3117775,0.0332663790957289,1.47799446767111,0.763837850928451,-0.388661682397803,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","Bis(1-chloroethoxy)carbamic acid","Cc1c(C(=O)O)sc(C(C)(C)C)n1",NA,"CC(ON(C(=O)O)OC(C)Cl)Cl","InChI=1S/C9H13NO2S/c1-5-6(7(11)12)13-8(10-5)9(2,3)4/h1-4H3,(H,11,12)","YHLQWXNPKLIQMJ-UHFFFAOYSA-N","YHLQWXNPKLIQMJ-UHFFFAOYSA-N","YHLQWXNPKLIQMJ",NA,NA,NA,"InChI=1S/C5H9Cl2NO4/c1-3(6)11-8(5(9)10)12-4(2)7/h3-4H,1-2H3,(H,9,10)","BMCZNDMUFUNCQT"
"6827_172.12_11.2",6827,172.115680255738,11.201617,0.0333165411926638,1.47734009186642,0.774049108179755,-0.369502996373058,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","Carbamic acid, (butyldimethylsilyl)methyl ester",NA,NA,"CCCC[Si](C)(C)COC(=O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H19NO2Si/c1-4-5-6-12(2,3)7-11-8(9)10/h4-7H2,1-3H3,(H2,9,10)","WIRBZCVTVAQDPB"
"5736_931.53_9.4",5736,931.530649990091,9.444371,0.033441752437174,1.47571097244555,0.7342976659663,-0.445563080648195,"Polyketides","Macrolides","Spirotetronate macrolides","2-[(2-{5-[6-({4,5-dihydroxy-3-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]oxan-2-yl}oxy)-9,14-dihydroxy-7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl]-5-methyloxolan-2-yl}propan-2-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",NA,"CC1(C)CC[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1","CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC45CC46CCC7(C(C(CC7(C6CC(C5C3(C)C)O)C)O)C8(CCC(O8)C(C)(C)OC9C(C(C(C(O9)CO)O)O)O)C)C)O)O)O)O)O",NA,NA,NA,NA,"UILDYBOCDHOXTJ","InChI=1S/C47H78O18/c1-42(2)13-14-47(21-51)23(15-42)22-7-8-28-43(3)11-10-30(44(4,20-50)27(43)9-12-45(28,5)46(22,6)16-29(47)52)64-41-38(65-40-37(59)35(57)32(54)25(18-49)62-40)33(55)26(19-60-41)63-39-36(58)34(56)31(53)24(17-48)61-39/h7,23-41,48-59H,8-21H2,1-6H3/t23-,24+,25+,26-,27+,28+,29+,30-,31+,32+,33-,34-,35-,36+,37+,38+,39-,40-,41-,43-,44-,45+,46+,47+/m0/s1","UILDYBOCDHOXTJ-NRLASKGDSA-N","InChI=1S/C47H78O18/c1-20-28(52)31(55)33(57)38(60-20)63-35-29(53)23(51)18-59-40(35)62-26-10-12-47-19-46(47)14-13-43(6)37(22(50)16-44(43,7)25(46)15-21(49)36(47)41(26,2)3)45(8)11-9-27(64-45)42(4,5)65-39-34(58)32(56)30(54)24(17-48)61-39/h20-40,48-58H,9-19H2,1-8H3","AFDAWVKSWHBRTN"
"3209_139.98_4.7",3209,139.982625437892,4.713403,0.0334631901055813,1.47543265933268,0.754326217127333,-0.406739526231507,"Fatty acids","Small peptides","Aminoacids","Thiosulfuric acid (H2S2O3), S-(2-aminoethyl) ester",NA,NA,"C(CSS(=O)(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C2H7NO3S2/c3-1-2-7-8(4,5)6/h1-3H2,(H,4,5,6)","MXTPRJXPLFGHEE"
"1805_219.1_3.1",1805,219.101919457322,3.080786,0.0334989422621893,1.47496890570783,0.735856993829426,-0.44250267417481,"Shikimates and Phenylpropanoids","Styrylpyrones","Kavalactones and derivatives","Tricladolide B",NA,"CN1[C@@H]2CC[C@H]1CC(OC(=O)CO)C2|CC(=O)OC1CC2CC(O)CC1N2C|CC(=O)OC1C[C@H]2CC(O)[C@@H](C1)N2C|COC(=O)C1C(O)CC2CCC1N2C","CC1=C(C(=O)OC1=O)C=CCCCC=CCO",NA,NA,NA,NA,"IAWYYJRDAMGQCB|AEVQETQLKSVJET|IQJHMKLTWPJIHO|QIQNNBXHAYSQRY","InChI=1S/C10H17NO3/c1-11-7-2-3-8(11)5-9(4-7)14-10(13)6-12/h7-9,12H,2-6H2,1H3/t7-,8+,9?|InChI=1S/C10H17NO3/c1-6(12)14-10-4-7-3-8(13)5-9(10)11(7)2/h7-10,13H,3-5H2,1-2H3|InChI=1S/C10H17NO3/c1-6(12)14-8-3-7-4-10(13)9(5-8)11(7)2/h7-10,13H,3-5H2,1-2H3/t7-,8?,9+,10?/m0/s1|InChI=1S/C10H17NO3/c1-11-6-3-4-7(11)9(8(12)5-6)10(13)14-2/h6-9,12H,3-5H2,1-2H3","IAWYYJRDAMGQCB-JVHMLUBASA-N|AEVQETQLKSVJET-UHFFFAOYSA-N|IQJHMKLTWPJIHO-QGVKSAJWSA-N|QIQNNBXHAYSQRY-UHFFFAOYSA-N","InChI=1S/C13H16O4/c1-10-11(13(16)17-12(10)15)8-6-4-2-3-5-7-9-14/h5-8,14H,2-4,9H2,1H3","YYVDIYHSDASGBV"
"5364_768.49_8.7",5364,768.489496188872,8.6931505,0.033675457601205,1.4726864941253,1.45107120187859,0.537118312014496,"Polyketides","Macrolides","Polyene macrolides","2-[(4R,5S,6S,7R,9R,10R,11E,13E,16R)-6-[(2S,3R,4R,5S,6R)-4-(dimethylamino)-3-hydroxy-5-[(2S,4R,5S,6S)-4-methoxy-4,6-dimethyl-5-(3-methylbutoxy)oxan-2-yl]oxy-6-methyloxan-2-yl]oxy-4,10-dihydroxy-5-methoxy-9,16-dimethyl-2-oxo-1-oxacyclohexadeca-11,13-dien-7-yl]acetaldehyde",NA,NA,"CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OCCC(C)C)(C)OC)N(C)C)O)CC=O)C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H71NO13/c1-24(2)18-20-50-39-28(6)52-33(23-41(39,7)49-11)54-36-27(5)53-40(35(47)34(36)42(8)9)55-37-29(17-19-43)21-25(3)30(44)16-14-12-13-15-26(4)51-32(46)22-31(45)38(37)48-10/h12-14,16,19,24-31,33-40,44-45,47H,15,17-18,20-23H2,1-11H3","MXNCXKSQMPNWSK"
"497_300.11_0.9",497,300.106395874202,0.88592404,0.0337366826101027,1.4718976246206,0.730977454438849,-0.452101185113025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885_190.99_1.7",885,190.993338621321,1.728137,0.03399481830084,1.46858727574751,0.785238440364439,-0.348797295025597,"Alkaloids","Pseudoalkaloids (transamidation)","Purine alkaloids","[2-(Carboxyamino)oxy-2-oxoacetyl]oxycarbamic acid",NA,NA,"C(=O)(C(=O)ONC(=O)O)ONC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H4N2O8/c7-1(13-5-3(9)10)2(8)14-6-4(11)12/h5-6H,(H,9,10)(H,11,12)","IJQQIFVWGIDYEC"
"276_137.05_0.6",276,137.045970630511,0.5917852,0.0342052180955759,1.46590763612956,0.711706740828262,-0.490645194575889,"Alkaloids","Pseudoalkaloids (transamidation)","Purine alkaloids","Sarkin",NA,NA,"C1=NC2=C(N1)C(=O)N=CN2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","FDGQSTZJBFJUBT"
"1138_193.12_2.2",1138,193.122649543386,2.1547885,0.0342925931248145,1.46479967332142,0.801131427392972,-0.319889155506454,"Terpenoids","Monoterpenoids","Jasmonic acids","2-methoxy-6-(3-methylbut-2-en-1-yl)cyclohexa-2,5-diene-1,4-diol",NA,"CC(=O)OC1CC2CC1C1CC=CC21","CC(=CCC1=CC(C=C(C1O)OC)O)C",NA,NA,NA,NA,"RGVQNSFGUOIKFF","InChI=1S/C12H16O2/c1-7(13)14-12-6-8-5-11(12)10-4-2-3-9(8)10/h2-3,8-12H,4-6H2,1H3","RGVQNSFGUOIKFF-UHFFFAOYSA-N","InChI=1S/C12H18O3/c1-8(2)4-5-9-6-10(13)7-11(15-3)12(9)14/h4,6-7,10,12-14H,5H2,1-3H3","HHHLWLJTDGMYHW"
"7094_603.52_11.8",7094,603.522890380574,11.834116,0.0343124640555668,1.46454809315599,0.762773522030029,-0.390673330286208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4025_431.32_6.4",4025,431.315096914188,6.4383793,0.0343677688563676,1.46384866119475,0.799210834754805,-0.323351953272207,"Terpenoids","Steroids","Spirostane steroids","16'-hydroxy-5,7',9',13'-tetramethyl-5'-oxaspiro[oxane-2,6'-pentacyclo[10.8.0.0²,⁹.0⁴,⁸.0¹³,¹⁸]icosan]-19'-one",NA,NA,"CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC(=O)C6C5(CCC(C6)O)C)C)C)OC1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C27H42O4/c1-15-5-10-27(30-14-15)16(2)24-23(31-27)13-20-18-12-22(29)21-11-17(28)6-8-25(21,3)19(18)7-9-26(20,24)4/h15-21,23-24,28H,5-14H2,1-4H3","WOJKRRDDERNLBU"
"7011_153.11_11.6",7011,153.11371465127,11.622927,0.0346292293137651,1.46055717372641,1.28129308259811,0.357600515061537,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","N'-methyl-N-pyridin-3-ylmethanimidamide",NA,"NCCc1cnc[nH]1","CN=CNC1=CN=CC=C1",NA,NA,NA,NA,"NTYJJOPFIAHURM","InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)","NTYJJOPFIAHURM-UHFFFAOYSA-N","InChI=1S/C7H9N3/c1-8-6-10-7-3-2-4-9-5-7/h2-6H,1H3,(H,8,10)","QUUUGIJDKNUIPO"
"3949_278.21_6.3",3949,278.21034030049,6.284131,0.0347806526448756,1.4586622728966,0.778144573955295,-0.36188987187238,"Fatty acids","Pseudoalkaloids (transamidation)","Menthane monoterpenoids","N-(2-Hydroxy-1,1-dimethylethyl)-2-(isopropyl)-5-methylcyclohexanecarboxamide",NA,"C[C@@H](O)C[C@@H]1CCC[C@@H](C[C@H](O)c2ccccc2)N1C","CC1CCC(C(C1)C(=O)NC(C)(C)CO)C(C)C",NA,NA,NA,NA,"VYSOSWOCGBPIDU","InChI=1S/C17H27NO2/c1-13(19)11-15-9-6-10-16(18(15)2)12-17(20)14-7-4-3-5-8-14/h3-5,7-8,13,15-17,19-20H,6,9-12H2,1-2H3/t13-,15+,16+,17+/m1/s1","VYSOSWOCGBPIDU-IWCQGFGOSA-N","InChI=1S/C15H29NO2/c1-10(2)12-7-6-11(3)8-13(12)14(18)16-15(4,5)9-17/h10-13,17H,6-9H2,1-5H3,(H,16,18)","OCFYBPMZUITROQ"
"44_176.97_0.3",44,176.972172185599,0.32157448,0.0348282664012039,1.4580681422839,0.753037314972453,-0.40920673889869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294_321.12_0.6",294,321.115699967662,0.5965293,0.0351384540845956,1.45421734919525,0.716594023698147,-0.480772083179348,"Alkaloids","Small peptides","Aminoacids","1,3,5-Tris(2-fluoroprop-2-enyl)-1,3,5-triazinane-2,4,6-trione",NA,NA,"C=C(CN1C(=O)N(C(=O)N(C1=O)CC(=C)F)CC(=C)F)F",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H12F3N3O3/c1-7(13)4-16-10(19)17(5-8(2)14)12(21)18(11(16)20)6-9(3)15/h1-6H2","KQJXZZWASJMKTA"
"631_275.11_1.2",631,275.110191544297,1.1526308,0.0352200847855104,1.45320960288791,0.734728485140636,-0.444716886448474,"Fatty acids","Fatty acyls","Fatty alcohols","N-butylsulfonylbutane-1-sulfonamide",NA,"C=C1C=CC(C(C)C)CC=C(C)CCC1O","CCCCS(=O)(=O)NS(=O)(=O)CCCC",NA,NA,NA,NA,"BWBBFQXPSPCQPX","InChI=1S/C15H24O/c1-11(2)14-8-5-12(3)6-10-15(16)13(4)7-9-14/h5,7,9,11,14-16H,4,6,8,10H2,1-3H3","BWBBFQXPSPCQPX-UHFFFAOYSA-N","InChI=1S/C8H19NO4S2/c1-3-5-7-14(10,11)9-15(12,13)8-6-4-2/h9H,3-8H2,1-2H3","USMKZCJHQPVMTB"
"6749_669.47_11.1",6749,669.46989824541,11.058716,0.0352474683853066,1.45287207032577,0.759422071030519,-0.397026166376022,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","Dragonamide E",NA,NA,"CC(C)C(C(=O)N(C)C(CC1=CC=CC=C1)C(=O)N)N(C)C(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(=CCCCC#C)C",NA,NA,NA,NA,"GJLPJPQZVSFCLL","nan","nan","InChI=1S/C37H57N5O5/c1-13-14-15-17-20-27(8)34(44)40(10)31(25(4)5)36(46)42(12)32(26(6)7)37(47)41(11)30(24(2)3)35(45)39(9)29(33(38)43)23-28-21-18-16-19-22-28/h1,16,18-22,24-26,29-32H,14-15,17,23H2,2-12H3,(H2,38,43)","CWZFOUVOKBTZQE"
"7055_822.61_11.7",7055,822.608771502871,11.738504,0.0355363332452876,1.4493273861394,1.32111748147412,0.401758765149369,"Fatty acids","Spingolipids","Neutral glycosphingolipids","N-(1,3-dihydroxy-1-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}tetradeca-4,8-dien-2-yl)-2-hydroxypentacosanamide",NA,NA,"CCCCCCCCCCCCCCCCCCCCCCCC(C(=O)NC(C(C=CCCC=CCCCCC)O)C(O)OC1C(C(C(C(O1)CO)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C45H85NO10/c1-3-5-7-9-11-13-14-15-16-17-18-19-20-21-22-23-24-26-28-30-32-34-37(49)43(53)46-39(36(48)33-31-29-27-25-12-10-8-6-4-2)44(54)56-45-42(52)41(51)40(50)38(35-47)55-45/h12,25,31,33,36-42,44-45,47-52,54H,3-11,13-24,26-30,32,34-35H2,1-2H3,(H,46,53)","CWLCUCJEGFTZBA"
"4113_301.22_6.6",4113,301.217404695168,6.6079044,0.0355971173642766,1.4485851695405,1.29626546737388,0.374361203750529,"Terpenoids","Diterpenoids","Apocarotenoids (β-)","Rhinocerotinoic Acid",NA,"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)C[C@@H](O)C1","CC1=C(C2(CCCC(C2CC1=O)(C)C)C)CCC(=CC(=O)O)C",NA,NA,NA,NA,"QPRQNCDEPWLQRO","InChI=1S/C20H28O2/c1-15(7-6-8-16(2)11-12-21)9-10-19-17(3)13-18(22)14-20(19,4)5/h6-12,18,22H,13-14H2,1-5H3/b8-6+,10-9+,15-7+,16-11+/t18-/m0/s1","QPRQNCDEPWLQRO-IRVDFSNZSA-N","InChI=1S/C20H30O3/c1-13(11-18(22)23)7-8-15-14(2)16(21)12-17-19(3,4)9-6-10-20(15,17)5/h11,17H,6-10,12H2,1-5H3,(H,22,23)","MSLXIYYWGHOJNU"
"1527_425.16_2.7",1527,425.158197762711,2.7433634,0.0356189282663171,1.44831915211104,0.760368174643674,-0.3952299459159,"Polyketides","Macrolides","Azaphilones","2-Deoxo-8-O-Acetyl Pumilin",NA,NA,"CC=C(C)C(=O)OC1C(C2C(C3(C(=CCC3=C1C)C)O)OC(=O)C2=C)OC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H26O7/c1-7-10(2)20(24)28-17-12(4)15-9-8-11(3)22(15,26)19-16(13(5)21(25)29-19)18(17)27-14(6)23/h7-8,16-19,26H,5,9H2,1-4,6H3","WHXLWWIXANDURR"
"6467_226.95_10.6",6467,226.951944839026,10.591983,0.0356604616464861,1.44781303891659,0.744400488985824,-0.425849091804656,"Alkaloids","Histidine alkaloids","Imidazole alkaloids","6-Methyl-2,4-dioxo-1,3,5-oxadiazine-3-sulfonyl chloride",NA,NA,"CC1=NC(=O)N(C(=O)O1)S(=O)(=O)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H3ClN2O5S/c1-2-6-3(8)7(4(9)12-2)13(5,10)11/h1H3","KJUPYIVZIUSACK"
"532_137.99_1",532,137.987324412047,0.96930337,0.0357928006609974,1.44620431826187,0.77394663724982,-0.369693997289055,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","1-(2,2-Dichloroethylamino)ethenol",NA,NA,"C=C(NCC(Cl)Cl)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H7Cl2NO/c1-3(8)7-2-4(5)6/h4,7-8H,1-2H2","ZDXIOIDDAPSCJQ"
